to_stop_I,n_vehicles,route_I_counts,route_type,from_stop_I,duration_avg,BUS,TRAM,RAIL,SUBWAY,id,stop_I,name,latitude,longitude,lon_bus,lat_bus,lon_tram,lat_tram,stop_lon,stop_lat
235,19,{'246': 19},3,236,61.0,1,0,0,0,148,236,LAURENTINA/CELINE,41.809092,12.485185,12.485185,41.809092,12.486338,41.811112,12.485185,41.809092
667,101,{'141': 101},3,237,63.0,1,0,0,0,149,237,P.ZA VITTORIO EMANUELE (MA),41.894054,12.503506,12.503506,41.894054,12.505537,41.892467,12.503506,41.894054
669,11,{'197': 11},3,237,143.0,1,0,0,0,149,237,P.ZA VITTORIO EMANUELE (MA),41.894054,12.503506,12.503506,41.894054,12.506943,41.889707,12.503506,41.894054
479,74,{'204': 74},3,237,72.0,1,0,0,0,149,237,P.ZA VITTORIO EMANUELE (MA),41.894054,12.503506,12.503506,41.894054,12.506173,41.893442,12.503506,41.894054
233,22,{'246': 22},3,238,57.0,1,0,0,0,150,238,LAURENTINA/MERCATO,41.811156,12.48596,12.48596,41.811156,12.484701,41.809304,12.48596,41.811156
239,260,"{'271': 65, '225': 14, '224': 40, '228': 51, '37': 41, '268': 6, '241': 43}",3,238,47.0,1,0,0,0,150,238,LAURENTINA/MERCATO,41.811156,12.48596,12.48596,41.811156,12.484854,41.809624,12.48596,41.811156
163,211,"{'271': 65, '225': 14, '224': 40, '37': 41, '228': 51}",3,239,201.0,1,0,0,0,151,239,LAURENTINA/CELINE,41.809624,12.484854,12.484854,41.809624,12.481647,41.802706,12.484854,41.809624
8029,43,{'241': 43},3,239,511.0,1,0,0,0,151,239,LAURENTINA/CELINE,41.809624,12.484854,12.484854,41.809624,12.480789,41.791328,12.484854,41.809624
183,6,{'268': 6},3,239,272.0,1,0,0,0,151,239,LAURENTINA/CELINE,41.809624,12.484854,12.484854,41.809624,12.486031,41.802399,12.484854,41.809624
291,83,{'126': 83},3,290,53.0,1,0,0,0,163,290,FLAMINIA/CANTALUPO,41.954898,12.48454,12.48454,41.954898,12.484661,41.951968,12.48454,41.954898
6687,83,{'126': 83},3,291,49.0,1,0,0,0,164,291,FLAMINIA/TOR DI QUINTO,41.951968,12.484661,12.484661,41.951968,12.484565,41.949214,12.484661,41.951968
293,83,{'126': 83},3,292,34.0,1,0,0,0,165,292,FLAMINIA/MONTEROSI,41.951018,12.480726,12.480726,41.951018,12.478951,41.949768,12.480726,41.951018
294,83,{'126': 83},3,293,65.0,1,0,0,0,166,293,FLAMINIA/CAPPELLI R.,41.949768,12.478951,12.478951,41.949768,12.475594,41.947811,12.478951,41.949768
295,83,{'126': 83},3,294,44.0,1,0,0,0,167,294,FLAMINIA/MORLUPO,41.947811,12.475594,12.475594,41.947811,12.473407,41.946291,12.475594,41.947811
296,83,{'126': 83},3,295,43.0,1,0,0,0,168,295,FLAMINIA/NITTI,41.946291,12.473407,12.473407,41.946291,12.472055,41.944299,12.473407,41.946291
6119,83,{'126': 83},3,296,34.0,1,0,0,0,169,296,FLAMINIA/BEVAGNA,41.944299,12.472055,12.472055,41.944299,12.471957,41.942544,12.472055,41.944299
298,224,"{'99': 74, '106': 57, '362': 10, '126': 83}",3,297,88.0,1,0,0,0,170,297,C.SO FRANCIA/FLAMINIA,41.94073,12.470782,12.470782,41.94073,12.469628,41.937106,12.470782,41.94073
429,111,"{'100': 61, '105': 50}",3,297,49.0,1,0,0,0,170,297,C.SO FRANCIA/FLAMINIA,41.94073,12.470782,12.470782,41.94073,12.471211,41.937898,12.470782,41.94073
3539,307,"{'99': 74, '106': 57, '362': 10, '126': 83, '218': 83}",3,298,67.0,1,0,0,0,171,298,TOR DI QUINTO/RIANO,41.937106,12.469628,12.469628,41.937106,12.46526,41.93622,12.469628,41.937106
300,137,"{'158': 39, '119': 98}",3,299,48.0,1,0,0,0,172,299,MOZART/SIBELIUS,41.912178,12.563835,12.563835,41.912178,12.562363,41.914187,12.563835,41.912178
2197,98,{'119': 98},3,300,39.0,1,0,0,0,173,300,MOZART/BADILE,41.914187,12.562363,12.562363,41.914187,12.56137,41.914984,12.562363,41.914187
1111,39,{'158': 39},3,300,52.0,1,0,0,0,173,300,MOZART/BADILE,41.914187,12.562363,12.562363,41.914187,12.56082,41.915207,12.562363,41.914187
6563,71,"{'360': 7, '33': 64}",3,301,306.0,1,0,0,0,174,301,ORTUCCHIO/PACENTRO,41.936713,12.650361,12.650361,41.936713,12.654389,41.942478,12.650361,41.936713
6637,58,{'31': 58},3,301,66.0,1,0,0,0,174,301,ORTUCCHIO/PACENTRO,41.936713,12.650361,12.650361,41.936713,12.654355,41.936164,12.650361,41.936713
6448,39,{'91': 39},3,302,68.0,1,0,0,0,175,302,LGT THAON DI REVEL/FORO ITALICO,41.9311,12.462859,12.462859,41.9311,12.464652,41.930572,12.462859,41.9311
303,10,{'362': 10},3,302,21.0,1,0,0,0,175,302,LGT THAON DI REVEL/FORO ITALICO,41.9311,12.462859,12.462859,41.9311,12.465266,41.933328,12.462859,41.9311
6421,5,{'361': 5},3,302,17.0,1,0,0,0,175,302,LGT THAON DI REVEL/FORO ITALICO,41.9311,12.462859,12.462859,41.9311,12.464759,41.930987,12.462859,41.9311
6424,57,{'106': 57},3,302,55.0,1,0,0,0,175,302,LGT THAON DI REVEL/FORO ITALICO,41.9311,12.462859,12.462859,41.9311,12.464603,41.930839,12.462859,41.9311
6425,79,{'295': 79},3,302,59.0,1,0,0,0,175,302,LGT THAON DI REVEL/FORO ITALICO,41.9311,12.462859,12.462859,41.9311,12.464551,41.930795,12.462859,41.9311
6426,89,{'294': 89},3,302,55.0,1,0,0,0,175,302,LGT THAON DI REVEL/FORO ITALICO,41.9311,12.462859,12.462859,41.9311,12.4645,41.930743,12.462859,41.9311
6427,72,{'154': 72},3,302,63.0,1,0,0,0,175,302,LGT THAON DI REVEL/FORO ITALICO,41.9311,12.462859,12.462859,41.9311,12.464439,41.930706,12.462859,41.9311
6428,74,{'99': 74},3,302,67.0,1,0,0,0,175,302,LGT THAON DI REVEL/FORO ITALICO,41.9311,12.462859,12.462859,41.9311,12.464337,41.93061,12.462859,41.9311
6447,75,{'114': 75},3,302,57.0,1,0,0,0,175,302,LGT THAON DI REVEL/FORO ITALICO,41.9311,12.462859,12.462859,41.9311,12.464233,41.930498,12.462859,41.9311
2083,124,"{'100': 60, '362': 10, '181': 54}",3,303,31.0,1,0,0,0,176,303,LGT THAON DI REVEL/ROMANO,41.933328,12.465266,12.465266,41.933328,12.466906,41.934265,12.465266,41.933328
305,64,"{'362': 10, '181': 54}",3,304,41.0,1,0,0,0,177,304,FLAMINIA/CALDERINI,41.931266,12.467816,12.467816,41.931266,12.4685,41.929502,12.467816,41.931266
306,10,{'362': 10},3,305,13.0,1,0,0,0,178,305,FLAMINIA/CARRACCI,41.929502,12.4685,12.4685,41.929502,12.469218,41.927791,12.4685,41.929502
6287,54,{'181': 54},3,305,115.0,1,0,0,0,178,305,FLAMINIA/CARRACCI,41.929502,12.4685,12.4685,41.929502,12.472844,41.92996,12.4685,41.929502
307,99,"{'362': 10, '294': 89}",3,306,57.0,1,0,0,0,179,306,FLAMINIA/RENI,41.927791,12.469218,12.469218,41.927791,12.470358,41.92499,12.469218,41.927791
4937,89,{'294': 89},3,307,64.0,1,0,0,0,180,307,FLAMINIA/VIGNOLA,41.92499,12.470358,12.470358,41.92499,12.467898,41.925072,12.470358,41.92499
308,10,{'362': 10},3,307,16.0,1,0,0,0,180,307,FLAMINIA/VIGNOLA,41.92499,12.470358,12.470358,41.92499,12.471209,41.922918,12.470358,41.92499
6455,10,{'362': 10},3,308,26.0,1,0,0,0,181,308,FLAMINIA/FRACASSINI,41.922918,12.471209,12.471209,41.922918,12.472568,41.919576,12.471209,41.922918
311,415,"{'163': 118, '165': 74, '344': 22, '89': 69, '286': 57, '199': 75}",3,310,51.0,1,0,0,0,182,310,DEL FIOCCO/VALLE GIULIA,41.913686,12.480619,12.480619,41.913686,12.483451,41.912981,12.480619,41.913686
936,415,"{'163': 118, '165': 74, '344': 22, '89': 69, '286': 57, '199': 75}",3,311,99.0,1,0,0,0,183,311,VICTOR HUGO/MUSEO BILOTTI,41.912981,12.483451,12.483451,41.912981,12.487615,41.910034,12.483451,41.912981
313,431,"{'163': 121, '165': 75, '362': 10, '344': 22, '89': 70, '286': 56, '199': 77}",3,312,29.0,1,0,0,0,184,312,VICTOR HUGO/MUSEO BILOTTI,41.913334,12.482804,12.482804,41.913334,12.481055,41.913781,12.482804,41.913334
7769,284,"{'163': 121, '165': 75, '286': 56, '362': 10, '344': 22}",3,313,102.0,1,0,0,0,185,313,DEL FIOCCO/VALLE GIULIA,41.913781,12.481055,12.481055,41.913781,12.475256,41.911856,12.481055,41.913781
316,147,"{'89': 70, '199': 77}",3,313,64.0,1,0,0,0,185,313,DEL FIOCCO/VALLE GIULIA,41.913781,12.481055,12.481055,41.913781,12.477478,41.912488,12.481055,41.913781
318,85,{'336': 85},3,314,162.0,1,0,0,0,186,314,REPUBBLICA (MA),41.902503,12.497125,12.497125,41.902503,12.490731,41.899134,12.497125,41.902503
3283,158,"{'370': 11, '278': 104, '347': 21, '344': 22}",3,314,176.0,1,0,0,0,186,314,REPUBBLICA (MA),41.902503,12.497125,12.497125,41.902503,12.492682,41.905282,12.497125,41.902503
4926,89,{'294': 89},3,314,166.0,1,0,0,0,186,314,REPUBBLICA (MA),41.902503,12.497125,12.497125,41.902503,12.494054,41.906639,12.497125,41.902503
377,49,{'276': 49},3,314,84.0,1,0,0,0,186,314,REPUBBLICA (MA),41.902503,12.497125,12.497125,41.902503,12.497762,41.90466,12.497125,41.902503
315,395,"{'373': 15, '353': 20, '92': 97, '203': 189, '219': 66, '350': 8}",3,314,65.0,1,0,0,0,186,314,REPUBBLICA (MA),41.902503,12.497125,12.497125,41.902503,12.494917,41.90188,12.497125,41.902503
317,21,"{'374': 10, '372': 11}",3,314,39.0,1,0,0,0,186,314,REPUBBLICA (MA),41.902503,12.497125,12.497125,41.902503,12.492297,41.900158,12.497125,41.902503
958,12,{'197': 12},3,314,298.0,1,0,0,0,186,314,REPUBBLICA (MA),41.902503,12.497125,12.497125,41.902503,12.488505,41.90451,12.497125,41.902503
320,323,"{'143': 168, '198': 155}",3,315,181.0,1,0,0,0,187,315,NAZIONALE/TORINO,41.90188,12.494917,12.494917,41.90188,12.487428,41.89697,12.494917,41.90188
317,395,"{'373': 15, '353': 20, '92': 97, '203': 189, '219': 66, '350': 8}",3,315,72.0,1,0,0,0,187,315,NAZIONALE/TORINO,41.90188,12.494917,12.494917,41.90188,12.492297,41.900158,12.494917,41.90188
7721,144,"{'89': 69, '199': 75}",3,316,165.0,1,0,0,0,188,316,VILLA BORGHESE/WASHINGTON,41.912488,12.477478,12.477478,41.912488,12.473762,41.914395,12.477478,41.912488
318,416,"{'374': 10, '372': 11, '373': 15, '353': 20, '92': 97, '203': 189, '219': 66, '350': 8}",3,317,42.0,1,0,0,0,189,317,NAZIONALE/QUATTRO FONTANE,41.900158,12.492297,12.492297,41.900158,12.490731,41.899134,12.492297,41.900158
320,416,"{'374': 10, '372': 11, '373': 15, '353': 20, '92': 97, '203': 189, '219': 66, '350': 8}",3,318,87.0,1,0,0,0,190,318,NAZIONALE/PALAZZO ESPOSIZIONI,41.899134,12.490731,12.490731,41.899134,12.487428,41.89697,12.490731,41.899134
581,85,{'336': 85},3,318,220.0,1,0,0,0,190,318,NAZIONALE/PALAZZO ESPOSIZIONI,41.899134,12.490731,12.490731,41.899134,12.482038,41.895989,12.490731,41.899134
321,487,"{'374': 10, '372': 11, '373': 15, '353': 20, '203': 189, '219': 66, '350': 8, '143': 168}",3,320,118.0,1,0,0,0,191,320,NAZIONALE/QUIRINALE,41.89697,12.487428,12.487428,41.89697,12.482841,41.896823,12.487428,41.89697
581,252,"{'92': 97, '198': 155}",3,320,141.0,1,0,0,0,191,320,NAZIONALE/QUIRINALE,41.89697,12.487428,12.487428,41.89697,12.482038,41.895989,12.487428,41.89697
7952,274,"{'219': 66, '203': 189, '372': 11, '350': 8}",3,321,38.0,1,0,0,0,192,321,P.ZA VENEZIA,41.896823,12.482841,12.482841,41.896823,12.480977,41.896463,12.482841,41.896823
324,168,{'143': 168},3,321,111.0,1,0,0,0,192,321,P.ZA VENEZIA,41.896823,12.482841,12.482841,41.896823,12.476847,41.896117,12.482841,41.896823
581,45,"{'374': 10, '373': 15, '353': 20}",3,321,10.0,1,0,0,0,192,321,P.ZA VENEZIA,41.896823,12.482841,12.482841,41.896823,12.482038,41.895989,12.482841,41.896823
323,67,"{'345': 10, '362': 10, '305': 47}",3,322,46.0,1,0,0,0,193,322,PIAZZA DELLA MARINA,41.915819,12.474329,12.474329,41.915819,12.473426,41.917876,12.474329,41.915819
1237,10,{'345': 10},3,323,13.0,1,0,0,0,194,323,FLAMINIA/VILLA GIULIA,41.917876,12.473426,12.473426,41.917876,12.474175,41.918895,12.473426,41.917876
326,10,{'362': 10},3,323,48.0,1,0,0,0,194,323,FLAMINIA/VILLA GIULIA,41.917876,12.473426,12.473426,41.917876,12.471758,41.924235,12.473426,41.917876
1789,47,{'305': 47},3,323,113.0,1,0,0,0,194,323,FLAMINIA/VILLA GIULIA,41.917876,12.473426,12.473426,41.917876,12.478433,41.919132,12.473426,41.917876
432,427,"{'164': 80, '372': 11, '275': 90, '371': 11, '201': 78, '219': 66, '280': 91}",3,324,68.0,1,0,0,0,195,324,ARGENTINA,41.896117,12.476847,12.476847,41.896117,12.474212,41.897272,12.476847,41.896117
433,108,{'116': 108},3,324,126.0,1,0,0,0,195,324,ARGENTINA,41.896117,12.476847,12.476847,41.896117,12.473907,41.900261,12.476847,41.896117
2605,168,{'143': 168},3,324,149.0,1,0,0,0,195,324,ARGENTINA,41.896117,12.476847,12.476847,41.896117,12.468834,41.897883,12.476847,41.896117
325,468,"{'357': 7, '370': 11, '200': 81, '160': 100, '203': 189, '350': 8, '298': 72}",3,324,57.0,1,0,0,0,195,324,ARGENTINA,41.896117,12.476847,12.476847,41.896117,12.473886,41.89657,12.476847,41.896117
330,468,"{'357': 7, '370': 11, '200': 81, '160': 100, '203': 189, '350': 8, '298': 72}",3,325,49.0,1,0,0,0,196,325,C.SO VITTORIO EMANUELE/S. A. DELLA VALLE,41.89657,12.473886,12.473886,41.89657,12.47144,41.897191,12.473886,41.89657
960,10,{'362': 10},3,326,17.0,1,0,0,0,197,326,ANKARA,41.924235,12.471758,12.471758,41.924235,12.47079,41.926478,12.471758,41.924235
329,10,{'362': 10},3,328,22.0,1,0,0,0,198,328,TIZIANO/APOLLODORO,41.929396,12.469522,12.469522,41.929396,12.468375,41.932292,12.469522,41.929396
332,64,"{'362': 10, '181': 54}",3,329,54.0,1,0,0,0,199,329,TIZIANO/XVII OLIMPIADE,41.932292,12.468375,12.468375,41.932292,12.466742,41.934368,12.468375,41.932292
2605,468,"{'357': 7, '370': 11, '200': 81, '160': 100, '203': 189, '350': 8, '298': 72}",3,330,52.0,1,0,0,0,200,330,C.SO VITTORIO EMANUELE/NAVONA,41.897191,12.47144,12.47144,41.897191,12.468834,41.897883,12.47144,41.897191
333,127,"{'100': 63, '362': 10, '181': 54}",3,332,36.0,1,0,0,0,201,332,LGT THAON DI REVEL/P. MILVIO,41.934368,12.466742,12.466742,41.934368,12.464703,41.933146,12.466742,41.934368
336,10,{'362': 10},3,333,18.0,1,0,0,0,202,333,LGT THAON DI REVEL/ROMANO,41.933146,12.464703,12.464703,41.933146,12.462502,41.931216,12.464703,41.933146
6422,54,{'181': 54},3,333,54.0,1,0,0,0,202,333,LGT THAON DI REVEL/ROMANO,41.933146,12.464703,12.464703,41.933146,12.4647,41.930935,12.464703,41.933146
6423,63,{'100': 63},3,333,55.0,1,0,0,0,202,333,LGT THAON DI REVEL/ROMANO,41.933146,12.464703,12.464703,41.933146,12.464649,41.930887,12.464703,41.933146
335,468,"{'357': 7, '370': 11, '200': 81, '160': 100, '203': 189, '350': 8, '298': 72}",3,334,56.0,1,0,0,0,203,334,C.SO VITTORIO EMANUELE/TASSONI,41.898823,12.467488,12.467488,41.898823,12.465338,41.900456,12.467488,41.898823
2076,236,"{'133': 21, '305': 47, '143': 168}",3,335,73.0,1,0,0,0,204,335,PONTE VITTORIO EMANUELE,41.900456,12.465338,12.465338,41.900456,12.46309,41.902747,12.465338,41.900456
8053,81,{'200': 81},3,335,91.0,1,0,0,0,204,335,PONTE VITTORIO EMANUELE,41.900456,12.465338,12.465338,41.900456,12.463175,41.90307,12.465338,41.900456
8054,387,"{'357': 7, '370': 11, '160': 100, '203': 189, '350': 8, '298': 72}",3,335,62.0,1,0,0,0,204,335,PONTE VITTORIO EMANUELE,41.900456,12.465338,12.465338,41.900456,12.462919,41.900652,12.465338,41.900456
337,298,"{'106': 57, '362': 10, '361': 4, '295': 80, '99': 74, '154': 73}",3,336,85.0,1,0,0,0,205,336,LGT THAON DI REVEL/DUCA D'AOSTA,41.931216,12.462502,12.462502,41.931216,12.460698,41.932687,12.462502,41.931216
5626,76,{'114': 76},3,336,97.0,1,0,0,0,205,336,LGT THAON DI REVEL/DUCA D'AOSTA,41.931216,12.462502,12.462502,41.931216,12.458708,41.930582,12.462502,41.931216
5473,470,"{'117': 90, '106': 57, '362': 10, '361': 4, '295': 80, '99': 74, '154': 73, '218': 82}",3,337,37.0,1,0,0,0,206,337,LGT M.LLO DIAZ/DE BOSIS,41.932687,12.460698,12.460698,41.932687,12.462557,41.934152,12.460698,41.932687
7746,203,"{'201': 78, '91': 42, '126': 83}",3,337,102.0,1,0,0,0,206,337,LGT M.LLO DIAZ/DE BOSIS,41.932687,12.460698,12.460698,41.932687,12.458634,41.934626,12.460698,41.932687
1914,247,"{'117': 90, '295': 80, '154': 73, '361': 4}",3,339,66.0,1,0,0,0,207,339,LGT M.LLO DIAZ/PONTE MILVIO,41.935577,12.464806,12.464806,41.935577,12.466025,41.938135,12.464806,41.935577
2458,223,"{'99': 74, '106': 57, '362': 10, '218': 82}",3,339,74.0,1,0,0,0,207,339,LGT M.LLO DIAZ/PONTE MILVIO,41.935577,12.464806,12.464806,41.935577,12.470377,41.937032,12.464806,41.935577
401,249,"{'99': 74, '100': 59, '106': 57, '362': 10, '105': 49}",3,341,61.0,1,0,0,0,208,341,C.SO FRANCIA/FLAMINIA,41.940808,12.471059,12.471059,41.940808,12.469523,41.944388,12.471059,41.940808
6117,83,{'126': 83},3,341,47.0,1,0,0,0,208,341,C.SO FRANCIA/FLAMINIA,41.940808,12.471059,12.471059,41.940808,12.472123,41.942921,12.471059,41.940808
344,83,{'126': 83},3,342,31.0,1,0,0,0,209,342,FLAMINIA/BEVAGNA,41.944959,12.472661,12.472661,41.944959,12.473798,41.946586,12.472661,41.944959
346,468,"{'357': 8, '370': 10, '200': 78, '160': 103, '203': 189, '350': 8, '298': 72}",3,343,55.0,1,0,0,0,210,343,ACCIAIOLI,41.899737,12.464929,12.464929,41.899737,12.467079,41.898939,12.464929,41.899737
348,164,{'143': 164},3,343,122.0,1,0,0,0,210,343,ACCIAIOLI,41.899737,12.464929,12.464929,41.899737,12.469608,41.897479,12.464929,41.899737
345,83,{'126': 83},3,344,42.0,1,0,0,0,211,344,FLAMINIA/NITTI,41.946586,12.473798,12.473798,41.946586,12.476426,41.947717,12.473798,41.946586
347,83,{'126': 83},3,345,32.0,1,0,0,0,212,345,FLAMINIA/MORLUPO,41.947717,12.476426,12.476426,41.947717,12.478445,41.9489,12.476426,41.947717
348,468,"{'357': 8, '370': 10, '200': 78, '160': 103, '203': 189, '350': 8, '298': 72}",3,346,64.0,1,0,0,0,213,346,C.SO VITTORIO EMANUELE/TASSONI,41.898939,12.467079,12.467079,41.898939,12.469608,41.897479,12.467079,41.898939
350,83,{'126': 83},3,347,47.0,1,0,0,0,214,347,FLAMINIA/CAPPELLI R.,41.9489,12.478445,12.478445,41.9489,12.481096,41.950907,12.478445,41.9489
7392,164,{'143': 164},3,348,133.0,1,0,0,0,215,348,CHIESA NUOVA,41.897479,12.469608,12.469608,41.897479,12.476,41.896177,12.469608,41.897479
349,468,"{'357': 8, '370': 10, '200': 78, '160': 103, '203': 189, '350': 8, '298': 72}",3,348,45.0,1,0,0,0,215,348,CHIESA NUOVA,41.897479,12.469608,12.469608,41.897479,12.471763,41.896998,12.469608,41.897479
7392,468,"{'357': 8, '370': 10, '200': 78, '160': 103, '203': 189, '350': 8, '298': 72}",3,349,87.0,1,0,0,0,216,349,C.SO VITTORIO EMANUELE/NAVONA,41.896998,12.471763,12.471763,41.896998,12.476,41.896177,12.471763,41.896998
6687,83,{'126': 83},3,350,69.0,1,0,0,0,217,350,FLAMINIA/MONTEROSI,41.950907,12.481096,12.481096,41.950907,12.484565,41.949214,12.481096,41.950907
354,822,"{'336': 86, '143': 164, '372': 11, '373': 14, '353': 21, '92': 97, '203': 189, '219': 67, '374': 11, '350': 8, '198': 154}",3,353,128.0,1,0,0,0,218,353,P.ZA VENEZIA,41.896735,12.483121,12.483121,41.896735,12.487835,41.897049,12.483121,41.896735
356,504,"{'336': 86, '372': 11, '373': 14, '353': 21, '92': 97, '203': 189, '219': 67, '374': 11, '350': 8}",3,354,53.0,1,0,0,0,219,354,NAZIONALE/QUIRINALE,41.897049,12.487835,12.487835,41.897049,12.489896,41.898451,12.487835,41.897049
359,318,"{'143': 164, '198': 154}",3,354,181.0,1,0,0,0,219,354,NAZIONALE/QUIRINALE,41.897049,12.487835,12.487835,41.897049,12.495106,41.901839,12.487835,41.897049
358,83,{'126': 83},3,355,11.0,1,0,0,0,220,355,FLAMINIA/CANTALUPO,41.954638,12.484855,12.484855,41.954638,12.484934,41.955566,12.484855,41.954638
357,504,"{'336': 86, '372': 11, '373': 14, '353': 21, '92': 97, '203': 189, '219': 67, '374': 11, '350': 8}",3,356,60.0,1,0,0,0,221,356,NAZIONALE/PALAZZO ESPOSIZIONI,41.898451,12.489896,12.489896,41.898451,12.492278,41.899983,12.489896,41.898451
360,22,"{'374': 11, '372': 11}",3,357,42.0,1,0,0,0,222,357,NAZIONALE/QUATTRO FONTANE,41.899983,12.492278,12.492278,41.899983,12.497094,41.901824,12.492278,41.899983
430,155,"{'219': 67, '231': 88}",3,357,52.0,1,0,0,0,222,357,NAZIONALE/QUATTRO FONTANE,41.899983,12.492278,12.492278,41.899983,12.494469,41.899801,12.492278,41.899983
359,415,"{'336': 86, '373': 14, '353': 21, '92': 97, '203': 189, '350': 8}",3,357,72.0,1,0,0,0,222,357,NAZIONALE/QUATTRO FONTANE,41.899983,12.492278,12.492278,41.899983,12.495106,41.901839,12.492278,41.899983
2030,83,{'126': 83},3,358,95.0,1,0,0,0,223,358,STAZ.NE DUE PONTI,41.955566,12.484934,12.484934,41.955566,12.489426,41.963499,12.484934,41.955566
360,329,"{'92': 97, '203': 189, '373': 14, '350': 8, '353': 21}",3,359,52.0,1,0,0,0,224,359,NAZIONALE/TORINO,41.901839,12.495106,12.495106,41.901839,12.497094,41.901824,12.495106,41.901839
377,154,{'198': 154},3,359,106.0,1,0,0,0,224,359,NAZIONALE/TORINO,41.901839,12.495106,12.495106,41.901839,12.497762,41.90466,12.495106,41.901839
2090,86,{'336': 86},3,359,154.0,1,0,0,0,224,359,NAZIONALE/TORINO,41.901839,12.495106,12.495106,41.901839,12.499773,41.901881,12.495106,41.901839
2868,164,{'143': 164},3,359,149.0,1,0,0,0,224,359,NAZIONALE/TORINO,41.901839,12.495106,12.495106,41.901839,12.499899,41.901801,12.495106,41.901839
7697,21,"{'370': 10, '374': 11}",3,360,36.0,1,0,0,0,225,360,TERME DIOCLEZIANO,41.901824,12.497094,12.497094,41.901824,12.500479,41.901441,12.497094,41.901824
7698,109,"{'372': 11, '276': 49, '208': 49}",3,360,117.0,1,0,0,0,225,360,TERME DIOCLEZIANO,41.901824,12.497094,12.497094,41.901824,12.500371,41.901507,12.497094,41.901824
8019,22,"{'373': 14, '350': 8}",3,360,40.0,1,0,0,0,225,360,TERME DIOCLEZIANO,41.901824,12.497094,12.497094,41.901824,12.500267,41.90158,12.497094,41.901824
1821,201,"{'92': 97, '278': 104}",3,360,90.0,1,0,0,0,225,360,TERME DIOCLEZIANO,41.901824,12.497094,12.497094,41.901824,12.499656,41.901956,12.497094,41.901824
2090,189,{'203': 189},3,360,94.0,1,0,0,0,225,360,TERME DIOCLEZIANO,41.901824,12.497094,12.497094,41.901824,12.499773,41.901881,12.497094,41.901824
477,64,"{'353': 21, '347': 21, '344': 22}",3,360,29.0,1,0,0,0,225,360,TERME DIOCLEZIANO,41.901824,12.497094,12.497094,41.901824,12.499727,41.900996,12.497094,41.901824
1583,90,{'294': 90},3,360,98.0,1,0,0,0,225,360,TERME DIOCLEZIANO,41.901824,12.497094,12.497094,41.901824,12.49954,41.902033,12.497094,41.901824
437,244,"{'297': 154, '117': 90}",3,363,92.0,1,0,0,0,226,363,TOMACELLI,41.904889,12.476098,12.476098,41.904889,12.471719,41.905182,12.476098,41.904889
6845,325,"{'284': 92, '305': 47, '357': 8, '302': 98, '350': 8, '298': 72}",3,364,45.0,1,0,0,0,227,364,GREGORIO VII/RANUCCI,41.896554,12.44989,12.44989,41.896554,12.450929,41.898083,12.44989,41.896554
3466,35,{'221': 35},3,367,17.0,1,0,0,0,228,367,PORTUENSE/CAMPI SPORTIVI,41.842037,12.385396,12.385396,41.842037,12.382953,41.840745,12.385396,41.842037
3502,34,{'221': 34},3,368,21.0,1,0,0,0,229,368,PORTUENSE/CAMPI SPORTIVI,41.841949,12.385695,12.385695,41.841949,12.388639,41.842403,12.385695,41.841949
7675,627,"{'370': 10, '357': 8, '305': 47, '284': 92, '160': 103, '203': 189, '302': 98, '350': 8, '298': 72}",3,369,39.0,1,0,0,0,230,369,P.ZA DELLA ROVERE,41.899494,12.461544,12.461544,41.899494,12.462577,41.899123,12.461544,41.899494
335,21,{'133': 21},3,369,87.0,1,0,0,0,230,369,P.ZA DELLA ROVERE,41.899494,12.461544,12.461544,41.899494,12.465338,41.900456,12.461544,41.899494
371,177,"{'346': 10, '108': 91, '114': 76}",3,370,53.0,1,0,0,0,231,370,LGT GIANICOLENSE/REGINA COELI,41.896154,12.464809,12.464809,41.896154,12.466913,41.894397,12.464809,41.896154
372,177,"{'346': 10, '108': 91, '114': 76}",3,371,61.0,1,0,0,0,232,371,LGT FARNESINA,41.894397,12.466913,12.466913,41.894397,12.469451,41.892409,12.466913,41.894397
1716,177,"{'346': 10, '108': 91, '114': 76}",3,372,82.0,1,0,0,0,233,372,LGT FARNESINA/TRILUSSA,41.892409,12.469451,12.469451,41.892409,12.473555,41.890387,12.469451,41.892409
6825,85,{'336': 85},3,373,79.0,1,0,0,0,234,373,GIANICOLENSE/CASALETTO,41.877512,12.441263,12.441263,41.877512,12.436993,41.877899,12.441263,41.877512
7383,263,"{'202': 87, '336': 86, '373': 14, '261': 76}",3,374,65.0,1,0,0,0,235,374,ARENULA/MIN. G. GIUSTIZIA,41.892244,12.474793,12.474793,41.892244,12.476318,41.894297,12.474793,41.892244
